id,tenure_years,nb_prod_act,pow_max,cons_12m,net_margin,has_gas_flag,days_to_contract_end,churn_probability,risk_rank,risk_decile
c8d6981135bafb15e902c671fc0e05fa,3,2,17.320999999999998,30872,446.67,1,269,0.5746806237860211,771,1
32a71b0355674efff6a49531a62ef5c5,3,1,33.0,140028,2.15,0,220,0.574661141590234,772,1
50bd0ae3e0925ad0a08959e2a6026b6e,4,1,16.4,5254,44.63,0,362,0.5745813149127438,773,1
c5d1df95f4dce97f9cfbd7508a8dc27e,4,1,20.785,4179,26.98,0,11,0.5745253294388992,774,1
7515969fca901016a94987623d5f847f,4,2,24.0,56582,440.26,1,218,0.5745203234945947,775,1
e6c60a8713b6bb76cbd03ed73fed0a08,3,2,33.0,83971,844.42,1,75,0.5744877277718388,776,1
3307050b2946c2f7aba6523d18bd3d19,4,1,16.5,37407,243.87,0,185,0.5744083319392856,777,1
54b2edcc20adc629f5ac22cc34479bf4,4,1,43.648,47192,490.48,0,288,0.5743972778157272,778,1
38df8f68b75e2f7291a5bf6004b5f0f9,3,1,17.320999999999998,36303,465.13,0,44,0.5742924942790457,779,1
a66bdbb5737282df3fd8a30be568e84d,3,2,15.1,112916,297.76,1,135,0.5742353696671868,780,1
b9939b9e0c9eaf9e3c4ba43f8f5ed347,4,1,20.785,36903,165.6,0,52,0.5742049931443924,781,1
0952f02c8576d897fbb029b29eaccaa9,3,1,16.0,10099,114.4,0,136,0.5741505637885116,782,1
44df47d83d94ede2cfa402419807c8cd,4,3,25.0,16930,211.97,1,39,0.5741069076734762,783,1
2303162292fd5f7cb7038636c205ee41,4,1,80.0,130987,1302.36,0,143,0.5740820832736248,784,1
dd35dc76e023bd98da4aebd783ffc7d3,3,1,15.01,26251,301.97,0,251,0.5740602977931529,785,1
403558f917c05808bf262bdc3bbd59c1,4,1,60.0,41064,257.58,0,277,0.5740539158008973,786,1
530f6139a123e68532bcbdeb0d8a08fd,4,1,42.0,168531,643.87,0,175,0.5740031050436937,787,1
10279c6d42b0c505e5d0c2693bda0469,4,1,13.15,21269,398.99,0,28,0.5739999329744518,788,1
d7a2812f8a9edfbecd6259d4c838518d,3,2,23.01,135481,659.05,1,220,0.5739976815493648,789,1
22f0a8ac8d531b3fa65186b8c5e1aaa5,3,1,20.0,6239,80.94,0,285,0.5739942393528976,790,1
bf2b4338f970909608c5799273e3f494,4,1,25.097,32764,463.2,0,320,0.5739690607449178,791,1
1dd385762b8ee4fad0b5444fc16306c5,3,1,17.25,35184,429.77,0,129,0.5739235691005914,792,1
726f9233d791c28c99ef4cdaa804c7ed,4,1,27.6,7412,98.66,0,165,0.5739155398718708,793,1
f9e5f33f7cfdd884c969b9c641e426fd,4,1,15.1,5912,74.87,0,308,0.573892184446115,794,1
fd248de5c7a60b34d20ec86ae855368d,3,1,29.7,37974,438.65,0,219,0.5738812460932422,795,1
eec331ef343227cd58456472968db8e4,3,1,27.71,14982,178.29,0,214,0.5738353406791767,796,1
bc6e7d6339a279442d772808229ff979,4,1,26.83,9612,116.1,0,286,0.5737324470823104,797,1
6222a069273ab3b09c80e4d81b7372b6,3,2,19.8,2448,26.89,1,199,0.5737272722471156,798,1
6833922792ffb4ddb7585ec33635e7e0,3,1,23.6,7099,70.19,0,59,0.5736736472616152,799,1
bda36b91528105beabcfda32b15d6686,4,1,20.7,48708,643.43,0,323,0.5736091352822366,800,1
32cc5cb58ce46ce224ce3e138487f697,3,1,20.785,33443,389.17,0,324,0.5736001044412362,801,1
c8e1670dc6de1c0b0a18845cc369653e,3,1,75.0,87618,171.29,0,227,0.573564622113479,802,1
74ef44510691008486fe23dd95b111ec,3,4,36.95,107170,1041.25,1,212,0.5735487567435581,803,1
bc929635aa408aa718845a649c3e2612,3,1,15.001,54877,589.65,0,134,0.5735436874212497,804,1
32302714336600b283cb69b16e65a481,4,1,20.785,6788,101.31,0,323,0.5735166803926748,805,1
491aa92a29ee6b3ae4582f0e27296604,4,1,27.6,34656,265.89,0,52,0.5734824517731525,806,1
1c479da6256a4e2edb6a75ff38477aa4,4,1,23.01,26766,341.68,0,296,0.5734119479829164,807,1
74d2a76978de06c793da3360d3cdc0a1,3,1,19.5,24605,313.29,0,202,0.5733561114329162,808,1
3a8a2f6f0329927054c3149dac3cd533,4,4,40.0,36672,442.27,1,33,0.5732748190051264,809,1
1b52e95aa67a514d87db43423e50668a,3,2,19.8,6798,69.98,0,178,0.5732046881441256,810,1
015d24fe57bf9db4ce8f79e266ede43d,4,1,19.8,26805,313.15,0,89,0.5731816394421051,811,1
f3a9b786d4a2c9b570dd655e9093e087,4,3,27.713,8609,112.18,1,171,0.5731263149888667,812,1
30fc20b52474c9db1f75adfbc069ba9e,4,2,31.05,144441,552.15,1,269,0.5731226996524735,813,1
015e995cc1410544e542e5166f525b0e,4,2,23.0,13768,68.16,1,34,0.5731039649555325,814,1
1fefefe16f04f1656b7e686b33745efe,4,1,20.0,13211,143.07,0,129,0.5730883909377555,815,1
8824240c1837f3297a601090b5c2931e,3,1,24.24,57347,587.4,0,108,0.5730741277442727,816,1
41b7424168798cbf65f3098a7c612f1c,3,1,41.391000000000005,22760,292.49,0,243,0.5730396290483536,817,1
078b4e5f8ea9a2f5f4c667f2d2236791,4,1,39.82,64025,2340.78,0,32,0.573023196687819,818,1
5ba1814d986034cdff42122ee91f7148,4,1,49.0,59841,526.3,0,305,0.573003244117467,819,1
60cc0d64beec2f4225d1a51f786250ee,3,1,26.4,339,3.72,0,73,0.5729594473697245,820,1
a62c3132fd6c58b49579c26a6ece3bea,4,1,17.14,37484,414.89,0,181,0.5729374078817039,821,1
2efd4e5aec20716d91f7013f01471c0c,3,1,15.14,41091,90.38,0,57,0.5729139304825078,822,1
1c287f3d79197086b8205b5b504d23a3,3,1,55.0,0,0.0,0,308,0.5727191998482043,823,1
f4e20626ca3534d99a8047c332c84c1d,4,1,31.05,34558,343.52,0,253,0.5726948962539495,824,1
3446fc0d558833e8bad1236b638e325d,4,1,100.0,63912,676.53,0,94,0.5726774641404577,825,1
6abb392c01c70f5f319ad66cd071e514,3,1,43.0,122531,269.21,0,318,0.5726416052509141,826,1
0a346cf68c2545ad67f0f9c24d659a72,4,2,25.0,46451,353.8,0,280,0.5726388147416362,827,1
877deb9051d4909f98172da897b89c99,3,1,27.71,20620,257.02,0,33,0.5725906233072939,828,1
35c7af2b07de8b858e33f024770a0ba9,4,1,82.5,14764,182.97,0,287,0.5725681043915753,829,1
0e5d51415c9b422ddaea5d09cc542273,4,1,22.86,114428,788.07,0,137,0.57255423495987,830,1
534629829ff5496a84a431d72b1a40c9,4,1,20.785,20117,247.05,0,321,0.5725381222632241,831,1
0cd06272ce3e701267ebe2766def23b4,4,1,40.0,137178,846.25,0,94,0.5725265303294139,832,1
645bfa425e0add085f713fb5de904d2c,4,1,24.941,35490,413.18,0,80,0.5724925712605993,833,1
a955302d63c22286e40f148992cdecd5,3,1,20.0,25134,276.3,0,72,0.5724690958583619,834,1
31980cdad3540b188d51571786c171de,3,2,16.5,19336,192.23,1,305,0.5724486529322632,835,1
7a55cd5490434215bcea916b8c9c3da4,4,3,27.0,28584,339.38,1,233,0.5724351856207068,836,1
5747d5d77fcbf6a77eae04adc6d99892,4,2,20.0,30481,384.02,1,76,0.5723706169419078,837,1
d0616ca663446ca9e893daab6097bc2d,4,1,25.0,110757,814.97,0,28,0.5723265161196069,838,1
5da9e02e088f3497d94b7a581fab42bb,4,1,16.5,12657,163.21,0,300,0.5722658652402363,839,1
32239d6953fc977f26a3badffb486c2c,4,1,26.4,27909,328.59,0,316,0.572262187544534,840,1
42f75e7d170a390a3c4780e041ab8588,4,1,16.0,55089,65.76,0,172,0.5721836267410209,841,1
55c99719bfb174508bd4565a89f3c691,3,1,19.8,15718,42.27,0,50,0.5721815423228015,842,1
6f66b5b066234c9d6fbb7298274d7367,4,3,17.320999999999998,100501,104.59,1,161,0.5721589073518099,843,1
98208d3b725d012f393385ad92a7ae8b,4,1,20.79,35786,430.38,0,88,0.5721021968057336,844,1
e6b1462b18cb1774f7fcf62748e342b8,3,2,12.5,36190,366.19,1,131,0.5720945802007754,845,1
94654b768198189f376d39c39f3a1d3c,4,1,3.3,15447,8.61,0,18,0.5719829074544224,846,1
33ebd7f72119792ff2ffb7ab85c48616,3,1,20.785,15993,196.43,0,237,0.5719336645144456,847,1
577ef85e57140449a0bdcee59a5ddfee,4,1,23.1,18620,224.71,0,302,0.5718721846585877,848,1
a2f1ca60c7209361c92416800373dd04,4,1,20.0,16421,207.37,0,126,0.5718548634983371,849,1
6a126cd4205080dd448dde5d8a05f1fd,4,1,27.713,15178,176.92,0,229,0.5717624195630793,850,1
dc778fddd4d9a10b939519c106b89451,3,1,10.392,17600,230.36,0,135,0.5715962718817025,851,1
16d72222cf6b7fccfee756de962723d4,4,1,19.8,10062,124.4,0,125,0.5715933556857313,852,1
c59f14ddc86ea862df2d71ca220acab5,4,1,15.4,62623,671.85,0,54,0.5714987320918173,853,1
941189653cac57854f4ab2abf918bd7d,4,3,16.44,36115,416.71,1,356,0.5714480597664282,854,1
33923df0110024c9bdb81b9ad388dd05,3,1,11.43,22669,283.51,0,198,0.5714161499560794,855,1
c353b6e21a69e7763bbf42c30f358e5e,4,1,16.5,24196,225.96,0,166,0.5713968021732065,856,1
395a6f41bbd1a0f23a64f00645264e78,4,1,100.0,58258,313.39,0,164,0.5713143003116151,857,1
9a70fc7a610f281ff61c65df78faeb68,4,1,17.320999999999998,31445,343.84,0,76,0.5712979815112171,858,1
7e8509ac5b68961085c3b464e694adb7,4,1,15.1,10009,133.28,0,55,0.5712197676052905,859,1
bde115e07fdbadfaef98d756c201b89c,4,2,20.785,7640,72.99,1,236,0.5711400528673147,860,1
f32b04fdceb501008aa90c8c9be7a68b,4,1,14.49,21460,324.61,0,30,0.5711316580997038,861,1
cff8874ee4863db3581bbcd16d1ebbc4,4,1,17.320999999999998,4833,56.61,0,11,0.5709770739579316,862,1
13d39851686f2e5e2bfbfaecf0c6bbbd,3,1,18.4,91413,0.0,0,194,0.5709754059821296,863,1
1d84a287ec0bdfb77c27b610b72210d1,4,1,31.5,8882,89.39,0,180,0.5709480578319447,864,1
2beebe694038564981ad1e51e8167816,4,2,16.5,23551,296.12,1,135,0.5708640319412525,865,1
641fa1ed30cdaf85d64c2d846708fdc3,4,1,40.0,12101,162.68,0,278,0.5708579782616453,866,1
6a7c470b379f2d161ce48d8bc9a9fbb8,4,2,78.0,89791,659.6,1,21,0.5708564317804306,867,1
cae57c4b7bff14e3b39390e85f324ee1,4,1,23.1,19778,246.99,0,76,0.5708394123919979,868,1
9adeb7e60435c5fef188266a7a9d5ada,4,1,111.0,71216,717.01,0,46,0.5708292360687369,869,1
06a17a72f42a5732f037344feb378175,3,1,15.4,52230,423.34,0,282,0.5708149378867868,870,1
906f466b6cf1de0075709ad2747a5aab,4,1,17.32,12531,24.59,0,355,0.5707841339605554,871,1
4498c398f7f795d534bd2d063061df85,4,1,41.0,18368,236.33,0,45,0.5707670278816828,872,1
3e67c483b53da44ab1f64be969d43916,4,1,17.0,8294,139.11,0,39,0.570693247907625,873,1
6f6a16ed39fd75715b1acc656c749f83,3,2,15.935,84496,112.9,1,19,0.5706880002547908,874,1
7bdf0df60032e02e1aa910b13f002ec5,4,1,19.8,25757,108.44,0,86,0.5706800969519421,875,1
ef1c96f32f9d4199ed53f77eac6fb8a3,4,1,15.22,489313,314.69,0,355,0.5705577833431815,876,1
cdd7d8e52ec5bfe36cb4adec4d194658,3,1,23.1,16437,199.81,0,341,0.5705325159244398,877,1
e7d07c9815ea8b520b3a2a9b941d7bbd,4,1,17.32,16602,160.69,0,67,0.5705124110860538,878,1
491bef58ad5bd435ed07269bf68f4505,3,2,27.713,37854,459.44,1,188,0.5705031227128337,879,1
e0086b495fccc66da55125c228e8723c,3,1,15.001,23670,226.26,0,193,0.5704597152465318,880,1
ddc1071dae0934176a9d9873fee1a9fe,5,1,31.05,12754,166.68,0,320,0.5704445732581288,881,1
5514b18508f378a39f41657554aa72e3,4,1,65.0,57811,1193.99,0,233,0.5704262332257467,882,1
1c2e4d95f75224b52db1526dfb7e3de8,3,1,26.4,20107,225.38,0,193,0.5704151946243072,883,1
b69b53415da75bcc5ce2061724a057c6,5,1,28.55,7552,135.24,0,309,0.5704132135973902,884,1
a96c9dc88b0b87309aa26a9798a87e8a,3,2,15.78,29754,124.98,0,320,0.5703815407163567,885,1
04ba2221bae849d84969c7b4a435abcd,4,1,24.249,177957,852.51,0,125,0.5703777619718173,886,1
eab107299cb3a0caa1da0d826e257a08,4,1,17.25,5351,58.82,0,136,0.5703499643300133,887,1
9d00f35bf0e8de3e6dc956e54938ec46,4,1,15.1,26649,181.73,0,59,0.5702642229192131,888,1
8fcee8f52832aac1656d4148066da865,4,1,27.713,12531,27.88,0,52,0.5702638276899166,889,1
cd5bb0057b283eca4bee56247ec5f220,3,1,15.1,17097,217.8,0,142,0.5702379951969225,890,1
c6a696b9fec4dfe700757b241e564a17,4,2,25.0,0,0.59,0,128,0.5702244547308075,891,1
9ab3265b50820020c03fc991a7070b10,3,3,17.320999999999998,17351,221.15,1,257,0.5702006084031775,892,1
176c9b504fcce2b2f32abdf284566a8a,4,1,82.5,5695,1.03,0,279,0.5701735361495153,893,1
8a9237d28725154330fb7eaea03e0c48,4,1,23.01,342248,219.52,0,165,0.5701641340702577,894,1
3581a9adfd161d7c2825dab600c0a41c,4,1,13.856,14178,233.85,0,30,0.5701368248051493,895,1
f560c3552ab2c670218a68fcd87d1d2d,4,1,25.0,4133,52.59,0,181,0.5700791950778704,896,1
1947baa0930c5a1dbdeefea27a39a13c,3,1,41.5,18437,252.26,0,304,0.5700692596133763,897,1
60f2cd2f46512f2f7ec952cef8407155,4,1,16.4,18976,220.57,0,287,0.5700649782051429,898,1
9ed0f4ad275e1ab2ec194d0fc01c4b63,4,1,16.4,4128,45.58,0,355,0.570056070752044,899,1
54cb59fe986e9c65b03019d1a1968518,4,1,20.0,55292,368.88,0,328,0.5699577386957152,900,1
9dc24a7803c951a56697d7c2fc3cf815,3,1,17.320999999999998,29156,344.57,0,144,0.5699448713582342,901,1
786716aae74c0b5713f8098f6f512654,4,1,17.320999999999998,6912,63.54,0,83,0.5699054060585009,902,1
51743fb1e3dfd96c74a978b2c58695c4,4,1,19.8,23486,323.5,0,246,0.5698949185769334,903,1
8746e69c5a73541d079b47dd9707dfc9,3,1,33.0,69250,716.91,0,209,0.5698764820979536,904,1
9ce2b02261bb81845e8e556270ed20e1,3,2,34.64,57829,532.16,1,256,0.5697554832072916,905,1
ecd570437e0441b9263e29f962c31946,3,3,13.2,24433,327.81,1,131,0.5697278190191533,906,1
1cca1cc8d520dd722314e34b99969c4e,3,1,20.0,572228,980.8,0,129,0.5697110759716909,907,1
6758e936ce2d7dcf0910b663712a575a,3,1,20.0,35614,303.39,0,274,0.5696570369580044,908,1
6f17cfb50a7760e3e61e9e14e267448e,3,1,41.6,55368,359.51,0,269,0.5696245657706032,909,1
8eb3f9814d76ee4a99eb5ede2493b4cc,3,2,16.5,11159,83.58,0,164,0.5696175666068809,910,1
0d168b2ce5aa18e96cdaee3768fd9043,4,1,41.6,19841,243.96,0,296,0.5696151223308186,911,1
6441b30fdde9667913c89ccbc7732585,3,1,46.75,133248,395.4,0,292,0.5695981643920216,912,1
62db210cc93cf358e3e899ee05e1c123,4,1,25.0,9688,66.64,0,96,0.5695576851970726,913,1
2f6ef5ab60c1ac3e9393d286796d541e,4,1,17.320999999999998,4287,55.79,0,82,0.5695298373042438,914,1
38c65dc6dd58c71b60dba5e2dbd5730a,3,1,15.001,40056,211.45,0,285,0.5695287943149228,915,1
9ee12933ec7c20716c64c4fce30d2939,4,1,17.32,4718,66.9,0,174,0.5695265896668597,916,1
de9bc3bab5706752989e91b824c8814f,3,1,13.2,25574,289.36,0,143,0.5694696920337451,917,1
0a928494103e31dd0980bceb389cd26d,4,1,20.785,11675,543.46,0,29,0.5694318384916146,918,1
74c84cc9b5027cbbada2309e91d602d4,4,1,41.6,19415,219.08,0,46,0.5694187806599125,919,1
42f7698e2ca9b1cd0ca7357fd93be6d6,4,2,13.856,18443,280.38,1,28,0.5694174931042194,920,1
e249b19e714f1f8033925d578d707f1f,3,1,19.0,12971,136.55,0,92,0.5694040126864232,921,1
d715b1c39182beb37791644931653501,4,1,27.713,15439,184.49,0,189,0.5693925785799874,922,1
b8e8a0baf69226cd053c145b46a1f920,4,1,16.0,29747,341.24,0,11,0.5693019666812968,923,1
83c35dae38d337aa3a2b900bd1258275,4,1,17.320999999999998,9043,115.33,0,310,0.5691762128918657,924,1
82a92e5f2098121216185295a624a6f3,3,2,20.0,45880,99.88,0,359,0.5691332952446303,925,1
cfc9f4f6b4365334d6335716c1808007,4,1,65.0,32460,357.99,0,339,0.569095605169898,926,1
8d4a6d9421d9ede1ba8730a7841e79de,4,1,19.0,7243,78.6,0,222,0.5690950096564826,927,1
4e58500c4ab8fe50fa8326712d8f3ca3,4,1,16.5,47238,365.24,0,317,0.5690545604894238,928,1
6dc744095c9669cfc22069f9b67418f3,4,1,19.8,3126,37.46,0,125,0.5690079109431843,929,1
ddf73a38051901b06763d1d01943e152,4,1,26.3,8415,99.18,0,105,0.5690051890122229,930,1
6afe87f0e71437c645535cb118b26628,4,1,43.648,21473,278.95,0,250,0.5689910437625652,931,1
9db4a1b37fb5450a4ad952943354ad42,4,1,16.5,29715,374.29,0,274,0.5689702792300062,932,1
b35fb12c177606fb3692b6296bd24b68,4,1,26.6,20266,226.2,0,93,0.5689632008638151,933,1
2e068172f26537586399007ace621740,3,1,27.713,4378,56.15,0,156,0.5688953424048758,934,1
b066b0764ac236b56ec54782d54108fe,3,1,25.09,55911,322.35,0,67,0.5688695066830075,935,1
d883b265c730032cf60b402acfbb5290,4,1,14.26,71120,899.18,0,135,0.5687908465700221,936,1
5c84594f68983f00722fc927c6d0cfe3,4,1,31.177,22927,318.05,0,77,0.5687752523226216,937,1
48993890647baae3cf5de7a881493b5c,3,1,16.0,27427,347.41,0,255,0.568741086035013,938,1
8bdcd1e4ee19ef24c545d2ca352f7622,3,1,17.320999999999998,27705,272.99,0,178,0.5686749915213594,939,1
65a2ea176f83ab6c1c8dc8006d7f3a68,4,1,16.5,5255,57.68,0,364,0.5686260678557458,940,1
4863e23d15817b7c4cc944cca975e67a,4,2,45.0,25289,289.48,1,230,0.5686071243435578,941,1
f7ff7c81b25b856fe22900e13a873d73,3,1,24.24,127890,474.89,0,30,0.568596792716681,942,1
fca2a0ccbb097aaf185c56ecb9707f8f,3,2,43.45,20494,259.22,0,107,0.5685906555046374,943,1
29b5c3f135e85817b6ba7d59c1006cf4,4,1,41.5,247,25.28,0,29,0.5685483824886576,944,1
4c1b5433e2ee3cb09e3fd4ab78a5ccfb,3,1,33.0,33679,19.71,0,145,0.5684951344582339,945,1
6f75a8d297b6daeb2ea7001e9f677061,4,1,27.713,30373,390.99,0,244,0.5684826300626216,946,1
8b1b939a03094be51cafe74840c47432,5,1,25.0,17794,231.03,0,77,0.5684594379546791,947,1
bc36d3f47452c7071c07afe0e40d1e0c,4,1,17.320999999999998,39768,492.27,0,101,0.5684590423806181,948,1
6277b9c892f6e501cb4deb70cc51a4b7,5,1,20.0,7590,115.58,0,131,0.5684144754919659,949,1
591fc49c281d6931940d3079c3d45618,4,1,24.0,14803,58.38,0,83,0.5683895270104028,950,1
662abaef4e87cefa41e8c24c6878e6f6,3,1,17.320999999999998,6956,76.45,0,212,0.5683816675613822,951,1
658f34dab4b474d4e93f8a5cbf9e0515,3,1,60.0,10843,37.39,0,296,0.5683144136108249,952,1
79c490ffc7e64b59018c8273bc475f7b,4,1,17.32,12813,140.78,0,104,0.5682997313605314,953,1
471a911d1a509d0ab960f79893d7f89f,3,1,43.648,17760,243.13,0,270,0.568275990154204,954,1
8e49bd68038899192497e282214ee1ef,3,1,19.8,18385,226.97,0,347,0.5682747757840652,955,1
5f6163ee90aca11d117d8dec264f4d64,4,1,19.8,86656,988.69,0,344,0.5681656140342688,956,1
42f2ac610ec258f1c95a8723c41751d5,4,2,20.785,29790,405.96,1,285,0.568164739348937,957,1
b85c962e6449fbfa7eedfe39aff1530c,3,1,20.0,33856,416.97,0,163,0.5681295776522947,958,1
c7be5df6561cd9f57ad1e6167b231ab3,4,2,23.1,40935,186.72,1,271,0.5681154288544774,959,1
fa9944f5557c212c3232f7d5306241cb,4,2,31.177,38310,474.62,1,109,0.5680190122289545,960,1
56e4aa31618a91c7c4c4f89d8f2053a2,3,1,85.76,190014,507.81,0,123,0.5679942591686484,961,1
ff9748860e7bc4798846ddcffae1a7e6,4,1,17.25,25621,299.25,0,319,0.5677660849423117,962,1
105493a1cade1f03aeb65278ce292cd6,4,2,26.0,87078,761.43,1,41,0.5676716508459637,963,1
a2464b6d385413b9c556ed0385497cf4,4,2,10.392,4203,250.1,0,127,0.5676479289439307,964,1
e4b6118c888b5cca72c5b9f19f751a87,4,2,15.1,7804,6.48,0,40,0.5676102055126537,965,1
e6157b9b1870bb22c7efc81872cf0b49,3,2,10.392,260103,323.42,0,73,0.5675942829450892,966,1
66872411e1a18cf6f86b13bf54aed11e,4,1,25.0,20013,133.68,0,9,0.5675911905755581,967,1
9c84eb43b476dffa18178693cb044285,4,2,33.0,22610,275.73,1,152,0.5675891323585358,968,1
37dc19ea5e520c4a481907230607aac1,3,1,13.15,29778,379.64,0,35,0.5675753660785724,969,1
9c3a3363a9860763b28b564d070677ac,3,1,13.15,18381,241.47,0,131,0.5674323773987708,970,1
7d325485515a91358f8afc3657bce353,3,1,20.785,2335,29.22,0,102,0.5674268747373692,971,1
572f05986cd9ca8a68e7e68fca7c8e1d,4,2,27.713,15075,216.27,0,40,0.5674163776777,972,1
6eaaa43e4cd6fbc3f44815177826431d,4,2,20.0,24699,230.91,1,42,0.5674035369833439,973,1
d8e40044e24b6d901921a92063e6cc7e,3,1,41.5,187731,298.75,0,210,0.5672716586430596,974,1
60fde06352e8c062aff7d36413cf886e,4,1,15.0,87731,683.44,0,45,0.5672562358398792,975,1
8286c591e71aa49555ee4ed9f1f432f6,4,1,15.1,3369,38.11,0,170,0.5672248435574003,976,1
5a457cf1b172db7fc7e92b143d7490e6,4,1,17.32,6257,59.92,0,55,0.567196256694666,977,1
b14fa3775f924cc433fb9f6bb59a5b8b,4,1,98.55,126184,486.04,0,33,0.5671680253153926,978,1
f9bb6cf2dbdeea14028972959c019a2c,4,1,32.9,4905,55.21,0,174,0.5671660935613171,979,1
261d2e5f9e3c930deef0e8dae8b9e2ce,3,1,23.1,357647,646.63,0,33,0.5671113592325385,980,1
733331403f9ae5c0636296f901eb7573,3,1,16.45,463174,553.54,0,193,0.5670799472991273,981,1
dbbd08b1b42b5954ceab5683fbd53937,3,1,10.39,2813,97.11,0,83,0.567008115746412,982,1
b25b3f63ec641025671add0aa9dbfd7f,4,1,26.32,297901,35.7,0,58,0.5669591468432487,983,1
ecf054252bf35a4bd58a6c95dc446d82,3,3,15.001,30466,339.65,1,131,0.566951980624274,984,1
673b2244fea35a68206ad5afcbd0fdc8,4,1,15.1,22700,280.69,0,350,0.5669491635161452,985,1
12a5e27fb3d66d98f79253702b6ac028,4,1,111.0,84327,792.96,0,10,0.5668317836320061,986,1
cabff6d412edd42f72ea376e7df89519,3,2,23.1,655,7.44,1,18,0.5668084851884249,987,1
a472bd576fef71ac23d888250753eddc,4,1,100.0,27162,196.1,0,64,0.5667999448275274,988,1
3bf73e5cfdf7baa777aa59eb8582bfa8,3,1,27.53,50905,403.61,0,236,0.5667834234702116,989,1
c01b478667613fa79ec18bbce2ae2bb9,4,1,45.0,13768,167.01,0,33,0.5667739074202884,990,1
cc4d2fe6d14b6916c9ba0ef43d382298,4,1,13.943,18380,950.02,0,121,0.5667527953658648,991,1
c84702868b5439b546f5d35e4ebd4262,4,1,16.379,30012,326.96,0,41,0.5667013473364771,992,1
21b7b85053aad373a27b42d3000cd76e,4,1,20.0,15451,35.9,0,98,0.5666375918464657,993,1
5e69aeb1eaabde59e7560d9c1132cd9d,4,1,27.6,10754,132.06,0,326,0.5665902629786872,994,1
40ebcc2aa42ef1e924d4361761387ee6,3,2,32.909,38117,511.71,1,303,0.5665139362786724,995,1
a75f46cd3b4d58a93ccb2f8c4e40ee33,4,2,16.0,15667,195.63,1,355,0.5665079642335316,996,1
e3aef47ccbf735815692b36e74bb36c2,5,1,30.0,2609,31.53,0,135,0.5664777973417675,997,1
e5c6e21507bdf7bb4b275b081b132894,4,1,19.8,51478,589.9,0,53,0.5664317210654344,998,1
1139296aa1c0194bf55bea1e58b5e37b,4,1,20.784,72423,229.37,0,34,0.5662297982540015,999,1
79b47afb297087f69c7df166450b9ffc,4,2,27.713,41297,502.98,1,80,0.5662186706602798,1000,1
dead8122e9d12d20747cc064edc058ce,4,2,19.8,24078,273.92,1,15,0.566210607557108,1001,1
613c151e4c6c188c640d31abf462a01d,3,1,17.320999999999998,5361,65.69,0,30,0.5661628020081195,1002,1
c3bbbc26f23a23636d5bf3b74134c6a9,3,1,15.001,1374,34.42,0,130,0.5661434486639596,1003,1
f8707dfa03e25a84684b2140cd88acc9,4,2,16.88,7853,86.17,1,347,0.5660925127937337,1004,1
c12a18c937867a714a2ee41ae36416e5,4,1,17.0,43067,574.53,0,317,0.5660896410398163,1005,1
27b24d6dd846e2de25237dbb06e19042,4,2,19.919,34276,415.88,1,223,0.5660644665070484,1006,1
9590c7a6100ae76ec078aa177ffb8d0d,3,2,19.41,343504,3215.03,1,294,0.5660054817810982,1007,1
896bc508c7da6123435852240c4bbbd0,4,1,17.3,26541,297.72,0,64,0.5659983843302325,1008,1
7b5151678ad38110941404cfa0cd246b,3,1,10.392,39316,361.23,0,122,0.5659689858236425,1009,1
b23a259153cf43b5ad472bdf47d0890a,3,1,23.1,61986,695.15,0,290,0.5659669468560202,1010,1
6f73429482045dc3bafe5d5d129fd4fb,3,1,33.0,20835,238.24,0,29,0.5659398239212488,1011,1
d3880a4a3e5aa04985574bc7df2b5789,4,1,19.18,35384,423.4,0,247,0.565912386075995,1012,1
0add6e6676f50f0e87162a92d359d3f4,4,1,20.0,24924,332.31,0,118,0.5658927401743878,1013,1
44f7e2fc99d3988aa7644934b98d53f5,4,1,27.713,14191,178.68,0,166,0.5658710314883315,1014,1
b1cfeb69a1a6b033828a00ffd97bde18,4,1,17.1,40966,457.41,0,55,0.565799816138221,1015,1
c44732b316e76be33c1386da430e6b8c,3,1,15.0,15366,353.95,0,48,0.5657800826344723,1016,1
db5874461496e5babb9d32fd7f7612ce,3,1,30.0,2960,42.23,0,321,0.5657766655030596,1017,1
34ff49a26d4e9799115de4be58532196,4,1,25.0,23967,5.47,0,260,0.5657722003865128,1018,1
a0aa6b63917bdc76b31ac20737270e33,4,1,17.320999999999998,2391,26.49,0,16,0.5657565030139312,1019,1
3cce2a6c12c7c3d438331434134807ec,4,1,24.25,12709,142.16,0,27,0.5657472241781769,1020,1
02a4e4d470f1e754331a31bf5a28e889,3,2,40.0,42081,487.13,1,317,0.5656945608892875,1021,1
8b7f54a0496e4aeb0cc8eedb69461ce9,4,2,26.67,17304,125.84,0,155,0.5656863229336548,1022,1
2cf20b18f6585c38ac04598240759a7c,4,2,17.32,108536,54.62,1,271,0.5656382165035959,1023,1
98692cf42aaa2a9cf1b87b45b6fe875b,4,3,31.5,641891,421.27,1,313,0.5654711366982956,1024,1
0580216fd8b3a562087d52673f6ba63d,3,2,16.0,52055,314.89,1,2,0.5654489745264349,1025,1
2538bc8fdbbeb8cbee9cc373a86a5843,4,1,31.5,24538,239.5,0,235,0.5654306956702143,1026,1
d500c49b61206a9cfc98088ff9759189,3,1,33.0,725751,619.17,0,290,0.5653861675225316,1027,1
